Ticket ID,Ticket_Date,Ticket Priority,Ticket Channel,Ticket Type,Product Purchased,Resolution_Hours,Is_SLA_Breach,Breach_Cost,Breach_Cost,Pred_Breach_Prob,Risk_Bucket
5444,2023-02-16,Medium,Social media,Technical issue,Sony PlayStation,7.716666666666667,False,0,0,0.01873596197975439,Low Risk
5446,2023-03-14,Medium,Phone,Billing inquiry,GoPro Hero,5.833333333333333,False,0,0,0.06641310000975822,Low Risk
5453,2023-02-22,Critical,Social media,Refund request,Fitbit Versa Smartwatch,7.083333333333333,True,500,500,0.8544186708229542,High Risk
5456,2023-01-09,High,Phone,Product inquiry,Apple AirPods,22.65,True,200,200,0.7137687902375371,High Risk
5467,2023-03-15,Medium,Email,Product inquiry,Lenovo ThinkPad,16.616666666666667,False,0,0,0.028987995466847927,Low Risk
5468,2023-02-21,Medium,Social media,Product inquiry,Samsung Soundbar,1.8666666666666667,False,0,0,0.020636333643306706,Low Risk
5471,2023-02-26,High,Email,Refund request,Asus ROG,9.616666666666667,True,200,200,0.7871032424461171,High Risk
5473,2023-01-26,Medium,Social media,Refund request,Sony Xperia,8.1,False,0,0,0.05193932915422377,Low Risk
5475,2023-02-10,Medium,Social media,Technical issue,Dyson Vacuum Cleaner,3.1333333333333333,False,0,0,0.015895295298732945,Low Risk
5478,2023-02-04,Medium,Social media,Product inquiry,Apple AirPods,7.3,False,0,0,0.029069744596677747,Low Risk
5479,2023-03-04,High,Social media,Billing inquiry,Apple AirPods,1.1,False,0,0,0.2634371255487845,Low Risk
5482,2023-01-25,Medium,Phone,Product inquiry,Google Nest,24.733333333333334,True,0,0,0.2628535930482449,Low Risk
5488,2023-03-16,Medium,Phone,Billing inquiry,Nest Thermostat,3.2333333333333334,False,0,0,0.052488477063437775,Low Risk
5492,2023-02-07,Critical,Phone,Cancellation request,Canon EOS,5.75,True,500,500,0.8469676250762833,High Risk
5504,2023-01-02,Medium,Email,Technical issue,GoPro Hero,8.3,False,0,0,0.055677908770063095,Low Risk
5511,2023-01-07,Low,Email,Cancellation request,Canon DSLR Camera,0.31666666666666665,False,0,0,0.0253382100706732,Low Risk
5523,2023-03-23,High,Social media,Refund request,Microsoft Surface,7.4,False,0,0,0.4429109982459718,Medium Risk
5524,2023-02-03,Critical,Social media,Cancellation request,Canon EOS,7.183333333333334,True,500,500,0.736596858837518,High Risk
5538,2023-01-17,Low,Phone,Technical issue,Samsung Galaxy,16.416666666666668,False,0,0,0.08361299478213127,Low Risk
5540,2023-02-12,High,Phone,Technical issue,Nest Thermostat,12.383333333333333,True,200,200,0.7582926535521568,High Risk
5543,2023-02-28,Medium,Phone,Product inquiry,Dyson Vacuum Cleaner,2.7666666666666666,False,0,0,0.04520966732746,Low Risk
5548,2023-02-20,High,Email,Refund request,Canon DSLR Camera,4.283333333333333,False,0,0,0.500806865371214,Medium Risk
5550,2023-02-23,High,Social media,Billing inquiry,Google Pixel,9.133333333333333,True,200,200,0.6154749894545097,Medium Risk
5553,2023-01-24,High,Phone,Refund request,Sony 4K HDR TV,7.083333333333333,False,0,0,0.47834415742296577,Medium Risk
5557,2023-01-25,Low,Email,Cancellation request,LG OLED,1.8166666666666667,False,0,0,0.03626774071392226,Low Risk
5558,2023-03-12,Low,Phone,Technical issue,GoPro Action Camera,8.033333333333333,False,0,0,0.028865528124099947,Low Risk
5569,2023-02-21,High,Phone,Product inquiry,Lenovo ThinkPad,7.15,False,0,0,0.5129141163508073,Medium Risk
5578,2023-03-11,Critical,Email,Product inquiry,GoPro Action Camera,14.483333333333333,True,500,500,0.9142259863734398,High Risk
5589,2023-03-29,Low,Chat,Product inquiry,Apple AirPods,7.616666666666666,False,0,0,0.03272927475933291,Low Risk
5594,2023-02-02,Low,Chat,Refund request,Autodesk AutoCAD,13.3,False,0,0,0.04741858025028514,Low Risk
5601,2023-02-18,High,Social media,Technical issue,Amazon Kindle,13.3,True,200,200,0.5995247277893827,Medium Risk
5602,2023-01-29,High,Chat,Product inquiry,Fitbit Charge,9.533333333333333,True,200,200,0.6357431868801522,Medium Risk
5612,2023-03-04,Critical,Phone,Billing inquiry,Asus ROG,9.2,True,500,500,0.7619269375165743,High Risk
5613,2023-01-22,Critical,Chat,Cancellation request,HP Pavilion,11.316666666666666,True,500,500,0.7781659600572696,High Risk
5614,2023-01-26,High,Social media,Product inquiry,Microsoft Xbox Controller,19.433333333333334,True,200,200,0.7269196064604392,High Risk
5620,2023-01-28,Medium,Phone,Refund request,Autodesk AutoCAD,0.26666666666666666,False,0,0,0.03560147000893827,Low Risk
5625,2023-03-26,High,Social media,Billing inquiry,Bose SoundLink Speaker,7.65,False,0,0,0.4903301911945228,Medium Risk
5626,2023-02-18,Critical,Chat,Cancellation request,Canon DSLR Camera,11.416666666666666,True,500,500,0.7457178004751301,High Risk
5628,2023-03-12,High,Phone,Refund request,Bose QuietComfort,8.25,True,200,200,0.5371126939497046,Medium Risk
5630,2023-03-22,Medium,Social media,Product inquiry,Google Pixel,17.833333333333332,False,0,0,0.03089986440660696,Low Risk
5637,2023-03-25,Low,Phone,Product inquiry,LG Washing Machine,19.466666666666665,False,0,0,0.0600404480410126,Low Risk
5641,2023-02-18,Medium,Email,Refund request,Microsoft Surface,4.733333333333333,False,0,0,0.060806378151952445,Low Risk
5643,2023-01-20,Low,Email,Refund request,LG Washing Machine,12.716666666666667,False,0,0,0.04836076901830211,Low Risk
5646,2023-03-27,High,Chat,Product inquiry,GoPro Hero,5.85,False,0,0,0.7096829697333981,High Risk
5648,2023-03-04,Medium,Chat,Product inquiry,Canon EOS,3.0833333333333335,False,0,0,0.057530304515682716,Low Risk
5650,2023-03-02,Critical,Social media,Refund request,Nintendo Switch,1.1166666666666667,False,0,0,0.7754200995621678,High Risk
5663,2023-02-18,Medium,Email,Refund request,Samsung Galaxy,12.516666666666667,False,0,0,0.05091402559620067,Low Risk
5665,2023-03-12,High,Chat,Technical issue,Roomba Robot Vacuum,19.0,True,200,200,0.8049557317949882,High Risk
5666,2023-01-01,Critical,Phone,Product inquiry,Canon EOS,2.4166666666666665,False,0,0,0.7556336176345997,High Risk
5668,2023-01-13,High,Social media,Billing inquiry,Philips Hue Lights,2.9166666666666665,False,0,0,0.5131625576348406,Medium Risk
5669,2023-03-28,Low,Phone,Technical issue,GoPro Hero,19.083333333333332,False,0,0,0.06924794144520167,Low Risk
5676,2023-02-20,Low,Email,Billing inquiry,Microsoft Xbox Controller,0.26666666666666666,False,0,0,0.034444370905528446,Low Risk
5682,2023-02-25,Critical,Email,Product inquiry,Xbox,0.3,False,0,0,0.6717378728739137,High Risk
5684,2023-03-24,Medium,Chat,Product inquiry,Fitbit Charge,16.366666666666667,False,0,0,0.07837310784417355,Low Risk
5687,2023-03-03,High,Chat,Technical issue,Fitbit Charge,12.966666666666667,True,200,200,0.7682404124369338,High Risk
5694,2023-02-01,Critical,Chat,Technical issue,Lenovo ThinkPad,6.75,True,500,500,0.8482700366783096,High Risk
5695,2023-01-30,High,Chat,Billing inquiry,PlayStation,1.3333333333333333,False,0,0,0.343225761150814,Medium Risk
5704,2023-01-29,Low,Email,Refund request,HP Pavilion,0.48333333333333334,False,0,0,0.022640282335189367,Low Risk
5706,2023-02-18,Low,Social media,Cancellation request,Microsoft Office,4.8,False,0,0,0.04354963746015111,Low Risk
5714,2023-02-14,Critical,Chat,Billing inquiry,Fitbit Versa Smartwatch,6.366666666666666,True,500,500,0.7968690891250536,High Risk
5716,2023-01-30,Medium,Phone,Refund request,Amazon Echo,2.8333333333333335,False,0,0,0.06548662883288003,Low Risk
5717,2023-01-16,Critical,Chat,Refund request,Microsoft Xbox Controller,14.033333333333333,True,500,500,0.8619625616234335,High Risk
5723,2023-02-09,Low,Social media,Cancellation request,iPhone,3.066666666666667,False,0,0,0.028998401845787794,Low Risk
5731,2023-01-19,Low,Email,Billing inquiry,Amazon Kindle,5.533333333333333,False,0,0,0.031978490499054456,Low Risk
5732,2023-01-18,Critical,Chat,Billing inquiry,Nikon D,4.016666666666667,True,500,500,0.7702948951493328,High Risk
5733,2023-01-01,High,Chat,Technical issue,Apple AirPods,8.3,True,200,200,0.7797794587675024,High Risk
5740,2023-03-19,Medium,Social media,Product inquiry,Fitbit Versa Smartwatch,3.2333333333333334,False,0,0,0.03511199363601116,Low Risk
5741,2023-02-16,Low,Email,Cancellation request,Asus ROG,20.7,False,0,0,0.0436794733529902,Low Risk
5744,2023-03-07,Critical,Chat,Technical issue,PlayStation,7.95,True,500,500,0.849294644098005,High Risk
5745,2023-02-07,Critical,Email,Technical issue,LG Washing Machine,6.983333333333333,True,500,500,0.7471983035666495,High Risk
5759,2023-02-20,Medium,Social media,Technical issue,Nintendo Switch,4.166666666666667,False,0,0,0.14247393131332947,Low Risk
5761,2023-03-04,Critical,Phone,Billing inquiry,Samsung Galaxy,11.633333333333333,True,500,500,0.7010867423301009,High Risk
5768,2023-01-04,Critical,Social media,Cancellation request,Microsoft Xbox Controller,11.55,True,500,500,0.8045603325516523,High Risk
5782,2023-01-01,Low,Social media,Cancellation request,iPhone,11.933333333333334,False,0,0,0.03975422927623027,Low Risk
5786,2023-01-08,Critical,Phone,Billing inquiry,LG Smart TV,5.3,True,500,500,0.8492379024436711,High Risk
5790,2023-01-29,Critical,Phone,Refund request,Samsung Galaxy,12.55,True,500,500,0.9159232896891094,High Risk
5792,2023-02-24,Low,Email,Refund request,Sony PlayStation,5.8,False,0,0,0.024085572144882137,Low Risk
5793,2023-01-03,Critical,Social media,Product inquiry,Garmin Forerunner,1.3666666666666667,False,0,0,0.7594490736064221,High Risk
5810,2023-02-01,Medium,Social media,Cancellation request,Roomba Robot Vacuum,8.033333333333333,False,0,0,0.06401285633434223,Low Risk
5815,2023-01-10,Low,Social media,Billing inquiry,Dyson Vacuum Cleaner,13.566666666666666,False,0,0,0.023807414805404145,Low Risk
5820,2023-03-15,Medium,Phone,Product inquiry,Bose QuietComfort,10.266666666666667,False,0,0,0.03855990965536529,Low Risk
5823,2023-03-24,Medium,Phone,Billing inquiry,Nintendo Switch Pro Controller,1.8166666666666667,False,0,0,0.02706795053198212,Low Risk
5826,2023-02-03,Critical,Email,Refund request,Dyson Vacuum Cleaner,11.166666666666666,True,500,500,0.9075116477105941,High Risk
5829,2023-03-28,Medium,Social media,Billing inquiry,Sony Xperia,20.15,False,0,0,0.031412301869648766,Low Risk
5832,2023-02-24,Low,Phone,Billing inquiry,Xbox,3.35,False,0,0,0.03046160595899644,Low Risk
5834,2023-02-01,Low,Phone,Product inquiry,Google Pixel,12.966666666666667,False,0,0,0.016675519917327176,Low Risk
5840,2023-02-19,Low,Chat,Billing inquiry,Google Nest,16.033333333333335,False,0,0,0.02820694367846428,Low Risk
5848,2023-01-07,Medium,Email,Cancellation request,GoPro Action Camera,6.866666666666666,False,0,0,0.02548931228671048,Low Risk
5854,2023-01-08,Medium,Phone,Product inquiry,Dell XPS,17.066666666666666,False,0,0,0.03926179815698024,Low Risk
5855,2023-03-06,Critical,Social media,Refund request,Bose SoundLink Speaker,24.366666666666667,True,500,500,0.9300786450389268,High Risk
5866,2023-02-26,Critical,Phone,Refund request,Garmin Forerunner,8.866666666666667,True,500,500,0.8432571494886347,High Risk
5867,2023-03-08,Critical,Email,Refund request,Canon EOS,4.85,True,500,500,0.7232780800272961,High Risk
5868,2023-03-29,Low,Chat,Billing inquiry,LG Smart TV,14.416666666666666,False,0,0,0.04028665186193985,Low Risk
5870,2023-03-28,High,Social media,Product inquiry,Canon EOS,12.116666666666667,True,200,200,0.5853939290911065,Medium Risk
5876,2023-02-28,Medium,Social media,Technical issue,Lenovo ThinkPad,23.783333333333335,False,0,0,0.09370006584853433,Low Risk
5885,2023-03-13,Medium,Phone,Product inquiry,Autodesk AutoCAD,8.2,False,0,0,0.034585219841164215,Low Risk
5886,2023-02-23,Low,Chat,Refund request,Amazon Kindle,2.9,False,0,0,0.040504871436222126,Low Risk
5890,2023-03-08,High,Email,Refund request,Fitbit Charge,14.85,True,200,200,0.7294275427549394,High Risk
5893,2023-02-20,Low,Social media,Product inquiry,PlayStation,17.816666666666666,False,0,0,0.0372533550979088,Low Risk
5900,2023-01-08,High,Chat,Product inquiry,Dell XPS,18.9,True,200,200,0.7720603461910331,High Risk
5905,2023-02-03,Medium,Social media,Billing inquiry,Microsoft Surface,12.1,False,0,0,0.13238335759423095,Low Risk
5910,2023-02-04,Critical,Chat,Product inquiry,Lenovo ThinkPad,7.0,True,500,500,0.8438035116915219,High Risk
5912,2023-03-29,Low,Email,Billing inquiry,LG OLED,13.266666666666667,False,0,0,0.03875777337162378,Low Risk
5918,2023-03-19,High,Email,Technical issue,Samsung Soundbar,7.7,False,0,0,0.6509028478256095,Medium Risk
5919,2023-02-01,Critical,Email,Billing inquiry,GoPro Hero,16.616666666666667,True,500,500,0.914975052780659,High Risk
5920,2023-02-15,Critical,Social media,Technical issue,Nintendo Switch,16.133333333333333,True,500,500,0.8706029740431547,High Risk
5930,2023-01-16,Low,Phone,Refund request,Samsung Galaxy,3.7333333333333334,False,0,0,0.04959100902621582,Low Risk
5931,2023-03-09,Low,Chat,Billing inquiry,Garmin Forerunner,6.55,False,0,0,0.024931205329597222,Low Risk
5939,2023-02-06,Medium,Social media,Product inquiry,Garmin Forerunner,2.8666666666666667,False,0,0,0.037173926308728095,Low Risk
5945,2023-02-23,Critical,Chat,Billing inquiry,Microsoft Xbox Controller,9.266666666666667,True,500,500,0.7154691220712381,High Risk
5950,2023-03-26,Medium,Email,Cancellation request,Amazon Echo,6.883333333333334,False,0,0,0.19769596650472998,Low Risk
5951,2023-01-14,Critical,Phone,Billing inquiry,Garmin Forerunner,2.033333333333333,False,0,0,0.7448322082129496,High Risk
5952,2023-02-24,High,Chat,Refund request,Garmin Forerunner,4.783333333333333,False,0,0,0.4913113665415897,Medium Risk
5957,2023-02-17,High,Social media,Technical issue,Lenovo ThinkPad,7.283333333333333,False,0,0,0.45638540889771967,Medium Risk
5966,2023-03-23,High,Chat,Cancellation request,Sony 4K HDR TV,6.5,False,0,0,0.7487547068772864,High Risk
5969,2023-01-07,Medium,Social media,Technical issue,Dyson Vacuum Cleaner,7.483333333333333,False,0,0,0.013550754119699946,Low Risk
5981,2023-03-15,Low,Social media,Product inquiry,Amazon Echo,14.066666666666666,False,0,0,0.03937197551923609,Low Risk
5983,2023-01-07,Low,Chat,Billing inquiry,Lenovo ThinkPad,5.75,False,0,0,0.03041605261800362,Low Risk
5984,2023-02-02,Low,Email,Technical issue,Asus ROG,5.066666666666666,False,0,0,0.035707296786612025,Low Risk
5991,2023-01-23,Low,Phone,Refund request,Nintendo Switch Pro Controller,3.4833333333333334,False,0,0,0.028619680932829687,Low Risk
5993,2023-03-26,High,Phone,Billing inquiry,Philips Hue Lights,0.65,False,0,0,0.4183155760560238,Medium Risk
5997,2023-01-19,High,Phone,Product inquiry,Nikon D,8.5,True,200,200,0.7296091568134533,High Risk
6011,2023-01-19,Medium,Phone,Refund request,Nest Thermostat,15.733333333333333,False,0,0,0.13549778691368952,Low Risk
6018,2023-02-05,Critical,Phone,Billing inquiry,Fitbit Charge,11.95,True,500,500,0.8640597348536666,High Risk
6021,2023-01-29,Medium,Email,Billing inquiry,Fitbit Versa Smartwatch,22.05,False,0,0,0.11699279693086917,Low Risk
6022,2023-03-01,Medium,Phone,Billing inquiry,Microsoft Office,13.383333333333333,False,0,0,0.03066120107163099,Low Risk
6024,2023-03-23,Medium,Email,Cancellation request,Lenovo ThinkPad,20.05,False,0,0,0.02903852623443512,Low Risk
6027,2023-01-02,Medium,Phone,Product inquiry,Amazon Kindle,3.433333333333333,False,0,0,0.027377441534810913,Low Risk
6028,2023-01-01,Medium,Phone,Cancellation request,GoPro Hero,11.766666666666667,False,0,0,0.1242244894668671,Low Risk
6031,2023-02-16,Medium,Phone,Billing inquiry,Amazon Kindle,0.4,False,0,0,0.030809599216586783,Low Risk
6046,2023-03-10,Low,Phone,Billing inquiry,Sony 4K HDR TV,6.15,False,0,0,0.029049671921950366,Low Risk
6048,2023-01-20,Critical,Chat,Technical issue,Adobe Photoshop,15.533333333333333,True,500,500,0.901853610097077,High Risk
6052,2023-01-11,Critical,Social media,Product inquiry,LG OLED,6.866666666666666,True,500,500,0.8540271961932747,High Risk
6053,2023-01-02,Low,Email,Product inquiry,Samsung Soundbar,12.233333333333333,False,0,0,0.026670351419813595,Low Risk
6058,2023-03-08,Low,Social media,Refund request,GoPro Hero,8.35,False,0,0,0.08972935208622929,Low Risk
6072,2023-03-28,Critical,Email,Billing inquiry,Philips Hue Lights,3.3833333333333333,False,0,0,0.7784743213937404,High Risk
6078,2023-01-12,High,Email,Product inquiry,Xbox,7.733333333333333,False,0,0,0.6750517107192842,High Risk
6079,2023-01-20,High,Social media,Technical issue,Xbox,10.316666666666666,True,200,200,0.7658369837255172,High Risk
6085,2023-01-05,Medium,Social media,Cancellation request,Bose QuietComfort,8.466666666666667,False,0,0,0.17335070566738062,Low Risk
6089,2023-02-06,Medium,Social media,Refund request,Bose SoundLink Speaker,0.5333333333333333,False,0,0,0.06884981947549576,Low Risk
6098,2023-02-07,Critical,Chat,Technical issue,GoPro Action Camera,10.066666666666666,True,500,500,0.8797828807559023,High Risk
6099,2023-01-09,High,Social media,Billing inquiry,Sony Xperia,2.4166666666666665,False,0,0,0.2890312918673047,Low Risk
6102,2023-02-22,Critical,Social media,Product inquiry,Amazon Kindle,10.816666666666666,True,500,500,0.7565372878410008,High Risk
6106,2023-02-13,Critical,Phone,Refund request,Google Nest,0.13333333333333333,False,0,0,0.7459139499224516,High Risk
6107,2023-03-27,High,Social media,Billing inquiry,Nikon D,3.7333333333333334,False,0,0,0.655500107699252,Medium Risk
6112,2023-01-24,Medium,Social media,Technical issue,Nest Thermostat,8.383333333333333,False,0,0,0.045379738747577864,Low Risk
6116,2023-03-22,High,Phone,Refund request,Xbox,19.666666666666668,True,200,200,0.748896353193984,High Risk
6122,2023-03-15,High,Chat,Technical issue,Samsung Galaxy,10.383333333333333,True,200,200,0.7874841582978351,High Risk
6123,2023-01-30,Critical,Email,Product inquiry,Bose SoundLink Speaker,2.9,False,0,0,0.7941003008617927,High Risk
6135,2023-02-28,Low,Social media,Billing inquiry,Bose QuietComfort,7.383333333333334,False,0,0,0.043925958684733486,Low Risk
6141,2023-03-28,High,Email,Technical issue,Fitbit Versa Smartwatch,8.366666666666667,True,200,200,0.8021919590264394,High Risk
6143,2023-03-22,Low,Phone,Cancellation request,GoPro Hero,27.366666666666667,False,0,0,0.08566111002623798,Low Risk
6149,2023-03-22,Low,Social media,Technical issue,LG Washing Machine,19.683333333333334,False,0,0,0.06174238104302468,Low Risk
6151,2023-01-14,Medium,Email,Refund request,Samsung Galaxy,21.133333333333333,False,0,0,0.05309395280144779,Low Risk
6154,2023-01-09,High,Phone,Technical issue,Philips Hue Lights,17.65,True,200,200,0.768582089496017,High Risk
6155,2023-02-09,Low,Chat,Billing inquiry,Microsoft Office,5.616666666666666,False,0,0,0.04799065366170686,Low Risk
6157,2023-03-07,Medium,Chat,Refund request,Adobe Photoshop,5.916666666666667,False,0,0,0.07113299284046083,Low Risk
